# T[k]  Density[cm^-3]  U(1)[] Be0/Be BeI/Be BeII/Be BeIII/Be BeIV/Be
 2.512e+02  1.585e-08  3.649e+02  0.00000e+00  2.45000e-09  5.32000e-04  8.00000e-02  9.19000e-01
 3.162e+02  1.585e-08  3.649e+02  0.00000e+00  1.62000e-09  4.08000e-04  7.05000e-02  9.29000e-01
 3.981e+02  1.585e-08  3.649e+02  0.00000e+00  1.07000e-09  3.12000e-04  6.20000e-02  9.38000e-01
 5.012e+02  1.585e-08  3.649e+02  0.00000e+00  7.05000e-10  2.38000e-04  5.45000e-02  9.45000e-01
 6.310e+02  1.585e-08  3.649e+02  0.00000e+00  4.61000e-10  1.81000e-04  4.77000e-02  9.52000e-01
 7.943e+02  1.585e-08  3.649e+02  0.00000e+00  3.01000e-10  1.38000e-04  4.18000e-02  9.58000e-01
 1.000e+03  1.585e-08  3.649e+02  0.00000e+00  1.95000e-10  1.04000e-04  3.65000e-02  9.63000e-01
 1.259e+03  1.585e-08  3.649e+02  0.00000e+00  1.26000e-10  7.89000e-05  3.19000e-02  9.68000e-01
 1.585e+03  1.585e-08  3.649e+02  0.00000e+00  8.13000e-11  5.95000e-05  2.78000e-02  9.72000e-01
 1.995e+03  1.585e-08  3.649e+02  0.00000e+00  5.21000e-11  4.48000e-05  2.42000e-02  9.76000e-01
 2.512e+03  1.585e-08  3.649e+02  0.00000e+00  3.33000e-11  3.37000e-05  2.11000e-02  9.79000e-01
 3.162e+03  1.585e-08  3.649e+02  0.00000e+00  2.12000e-11  2.53000e-05  1.83000e-02  9.82000e-01
 3.981e+03  1.585e-08  3.649e+02  0.00000e+00  1.34000e-11  1.89000e-05  1.59000e-02  9.84000e-01
 5.012e+03  1.585e-08  3.649e+02  0.00000e+00  8.47000e-12  1.41000e-05  1.38000e-02  9.86000e-01
 6.310e+03  1.585e-08  3.649e+02  0.00000e+00  5.33000e-12  1.05000e-05  1.19000e-02  9.88000e-01
 7.943e+03  1.585e-08  3.649e+02  0.00000e+00  3.34000e-12  7.83000e-06  1.03000e-02  9.90000e-01
 1.000e+04  1.585e-08  3.649e+02  0.00000e+00  2.08000e-12  5.81000e-06  8.90000e-03  9.91000e-01
 1.259e+04  1.585e-08  3.649e+02  0.00000e+00  1.29000e-12  4.30000e-06  7.68000e-03  9.92000e-01
 1.585e+04  1.585e-08  3.649e+02  0.00000e+00  8.01000e-13  3.17000e-06  6.62000e-03  9.93000e-01
 1.995e+04  1.585e-08  3.649e+02  0.00000e+00  4.94000e-13  2.34000e-06  5.70000e-03  9.94000e-01
 2.512e+04  1.585e-08  3.649e+02  0.00000e+00  3.03000e-13  1.72000e-06  4.90000e-03  9.95000e-01
 3.162e+04  1.585e-08  3.649e+02  0.00000e+00  1.85000e-13  1.26000e-06  4.21000e-03  9.96000e-01
 3.981e+04  1.585e-08  3.649e+02  0.00000e+00  1.13000e-13  9.20000e-07  3.61000e-03  9.96000e-01
 5.012e+04  1.585e-08  3.649e+02  0.00000e+00  6.85000e-14  6.70000e-07  3.09000e-03  9.97000e-01
 6.310e+04  1.585e-08  3.649e+02  0.00000e+00  4.14000e-14  4.87000e-07  2.64000e-03  9.97000e-01
 7.943e+04  1.585e-08  3.649e+02  0.00000e+00  2.49000e-14  3.53000e-07  2.25000e-03  9.98000e-01
 1.000e+05  1.585e-08  3.649e+02  0.00000e+00  1.49000e-14  2.55000e-07  1.92000e-03  9.98000e-01
 1.259e+05  1.585e-08  3.649e+02  0.00000e+00  8.88000e-15  1.83000e-07  1.63000e-03  9.98000e-01
 1.585e+05  1.585e-08  3.649e+02  0.00000e+00  5.42000e-15  1.32000e-07  1.39000e-03  9.99000e-01
 1.995e+05  1.585e-08  3.649e+02  0.00000e+00  3.64000e-15  9.59000e-08  1.17000e-03  9.99000e-01
 2.512e+05  1.585e-08  3.649e+02  0.00000e+00  0.00000e+00  7.43000e-08  9.92000e-04  9.99000e-01
 3.162e+05  1.585e-08  3.649e+02  0.00000e+00  3.53000e-15  6.68000e-08  8.36000e-04  9.99000e-01
 3.981e+05  1.585e-08  3.649e+02  0.00000e+00  4.99000e-15  7.10000e-08  7.03000e-04  9.99000e-01
 5.012e+05  1.585e-08  3.649e+02  0.00000e+00  7.14000e-15  8.05000e-08  5.89000e-04  9.99000e-01
 6.310e+05  1.585e-08  3.649e+02  0.00000e+00  9.00000e-15  8.73000e-08  4.90000e-04  1.00000e+00
 7.943e+05  1.585e-08  3.649e+02  0.00000e+00  9.47000e-15  8.62000e-08  4.05000e-04  1.00000e+00
 1.000e+06  1.585e-08  3.649e+02  0.00000e+00  8.32000e-15  7.67000e-08  3.32000e-04  1.00000e+00
 1.259e+06  1.585e-08  3.649e+02  0.00000e+00  6.23000e-15  6.20000e-08  2.69000e-04  1.00000e+00
 1.585e+06  1.585e-08  3.649e+02  0.00000e+00  4.07000e-15  4.61000e-08  2.15000e-04  1.00000e+00
 1.995e+06  1.585e-08  3.649e+02  0.00000e+00  0.00000e+00  3.19000e-08  1.70000e-04  1.00000e+00
 2.512e+06  1.585e-08  3.649e+02  0.00000e+00  0.00000e+00  2.10000e-08  1.34000e-04  1.00000e+00
 3.162e+06  1.585e-08  3.649e+02  0.00000e+00  0.00000e+00  1.32000e-08  1.05000e-04  1.00000e+00
 3.981e+06  1.585e-08  3.649e+02  0.00000e+00  0.00000e+00  8.03000e-09  8.14000e-05  1.00000e+00
 5.012e+06  1.585e-08  3.649e+02  0.00000e+00  0.00000e+00  4.78000e-09  6.32000e-05  1.00000e+00
 6.310e+06  1.585e-08  3.649e+02  0.00000e+00  0.00000e+00  2.80000e-09  4.90000e-05  1.00000e+00
 7.943e+06  1.585e-08  3.649e+02  0.00000e+00  2.55000e-17  1.62000e-09  3.80000e-05  1.00000e+00
 1.000e+07  1.585e-08  3.649e+02  0.00000e+00  1.08000e-17  9.31000e-10  2.94000e-05  1.00000e+00
 1.259e+07  1.585e-08  3.649e+02  0.00000e+00  4.50000e-18  5.30000e-10  2.28000e-05  1.00000e+00
 1.585e+07  1.585e-08  3.649e+02  0.00000e+00  1.86000e-18  3.00000e-10  1.76000e-05  1.00000e+00
 1.995e+07  1.585e-08  3.649e+02  0.00000e+00  7.61000e-19  1.69000e-10  1.36000e-05  1.00000e+00
 2.512e+07  1.585e-08  3.649e+02  0.00000e+00  3.08000e-19  9.47000e-11  1.04000e-05  1.00000e+00
 3.162e+07  1.585e-08  3.649e+02  0.00000e+00  1.23000e-19  5.27000e-11  8.01000e-06  1.00000e+00
 3.981e+07  1.585e-08  3.649e+02  0.00000e+00  4.92000e-20  2.92000e-11  6.12000e-06  1.00000e+00
 5.012e+07  1.585e-08  3.649e+02  0.00000e+00  1.94000e-20  1.61000e-11  4.66000e-06  1.00000e+00
 6.310e+07  1.585e-08  3.649e+02  0.00000e+00  7.64000e-21  8.83000e-12  3.53000e-06  1.00000e+00
 7.943e+07  1.585e-08  3.649e+02  0.00000e+00  2.98000e-21  4.81000e-12  2.67000e-06  1.00000e+00
 1.000e+08  1.585e-08  3.649e+02  0.00000e+00  1.16000e-21  2.61000e-12  2.01000e-06  1.00000e+00
 1.000e+02  1.995e-08  2.898e+02  0.00000e+00  2.34000e-08  2.30000e-03  1.58000e-01  8.40000e-01
 1.259e+02  1.995e-08  2.898e+02  0.00000e+00  1.58000e-08  1.79000e-03  1.41000e-01  8.57000e-01
 1.585e+02  1.995e-08  2.898e+02  0.00000e+00  1.07000e-08  1.39000e-03  1.26000e-01  8.73000e-01
 1.995e+02  1.995e-08  2.898e+02  0.00000e+00  7.17000e-09  1.07000e-03  1.11000e-01  8.88000e-01
 2.512e+02  1.995e-08  2.898e+02  0.00000e+00  4.79000e-09  8.26000e-04  9.86000e-02  9.01000e-01
 3.162e+02  1.995e-08  2.898e+02  0.00000e+00  3.18000e-09  6.35000e-04  8.71000e-02  9.12000e-01
 3.981e+02  1.995e-08  2.898e+02  0.00000e+00  2.11000e-09  4.87000e-04  7.68000e-02  9.23000e-01
 5.012e+02  1.995e-08  2.898e+02  0.00000e+00  1.39000e-09  3.72000e-04  6.76000e-02  9.32000e-01
 6.310e+02  1.995e-08  2.898e+02  0.00000e+00  9.09000e-10  2.84000e-04  5.94000e-02  9.40000e-01
 7.943e+02  1.995e-08  2.898e+02  0.00000e+00  5.94000e-10  2.16000e-04  5.20000e-02  9.48000e-01
 1.000e+03  1.995e-08  2.898e+02  0.00000e+00  3.86000e-10  1.64000e-04  4.56000e-02  9.54000e-01
 1.259e+03  1.995e-08  2.898e+02  0.00000e+00  2.50000e-10  1.24000e-04  3.98000e-02  9.60000e-01
 1.585e+03  1.995e-08  2.898e+02  0.00000e+00  1.61000e-10  9.37000e-05  3.48000e-02  9.65000e-01
 1.995e+03  1.995e-08  2.898e+02  0.00000e+00  1.03000e-10  7.06000e-05  3.03000e-02  9.70000e-01
 2.512e+03  1.995e-08  2.898e+02  0.00000e+00  6.61000e-11  5.31000e-05  2.64000e-02  9.74000e-01
