# T[k]  Density[cm^-3]  U(1)[] F0/F FI/F FII/F FIII/F FIV/F FV/F FVI/F FVII/F FVIII/F FIX/F
 1.000e+08  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.90000e-26  2.75000e-19  9.30000e-13  1.03000e-06  1.00000e+00
 1.000e+02  1.585e-08  1.256e+03  0.00000e+00  2.09000e-25  2.45000e-20  4.25000e-17  2.16000e-13  4.45000e-10  4.31000e-07  2.05000e-04  2.50000e-02  9.75000e-01
 1.259e+02  1.585e-08  1.256e+03  0.00000e+00  8.38000e-26  1.14000e-20  2.13000e-17  1.15000e-13  2.65000e-10  2.93000e-07  1.58000e-04  2.21000e-02  9.78000e-01
 1.585e+02  1.585e-08  1.256e+03  0.00000e+00  3.36000e-26  5.29000e-21  1.12000e-17  6.24000e-14  1.58000e-10  1.99000e-07  1.22000e-04  1.94000e-02  9.80000e-01
 1.995e+02  1.585e-08  1.256e+03  0.00000e+00  1.38000e-26  2.51000e-21  6.20000e-18  3.54000e-14  9.43000e-11  1.35000e-07  9.42000e-05  1.71000e-02  9.83000e-01
 2.512e+02  1.585e-08  1.256e+03  0.00000e+00  5.57000e-27  1.18000e-21  3.54000e-18  2.11000e-14  5.75000e-11  9.12000e-08  7.25000e-05  1.50000e-02  9.85000e-01
 3.162e+02  1.585e-08  1.256e+03  0.00000e+00  2.34000e-27  5.70000e-22  2.13000e-18  1.37000e-14  3.78000e-11  6.15000e-08  5.56000e-05  1.32000e-02  9.87000e-01
 3.981e+02  1.585e-08  1.256e+03  0.00000e+00  1.05000e-27  2.93000e-22  1.39000e-18  9.83000e-15  2.80000e-11  4.14000e-08  4.26000e-05  1.16000e-02  9.88000e-01
 5.012e+02  1.585e-08  1.256e+03  0.00000e+00  4.92000e-28  1.55000e-22  9.44000e-19  7.57000e-15  2.29000e-11  2.77000e-08  3.26000e-05  1.01000e-02  9.90000e-01
 6.310e+02  1.585e-08  1.256e+03  0.00000e+00  2.23000e-28  7.76000e-23  6.16000e-19  5.73000e-15  1.89000e-11  1.85000e-08  2.49000e-05  8.86000e-03  9.91000e-01
 7.943e+02  1.585e-08  1.256e+03  0.00000e+00  9.37000e-29  3.51000e-23  3.65000e-19  4.01000e-15  1.49000e-11  1.24000e-08  1.90000e-05  7.75000e-03  9.92000e-01
 1.000e+03  1.585e-08  1.256e+03  0.00000e+00  3.51000e-29  1.42000e-23  1.94000e-19  2.55000e-15  1.09000e-11  8.22000e-09  1.45000e-05  6.77000e-03  9.93000e-01
