# T[k]  Density[cm^-3]  U(1)[] Li0/Li LiI/Li LiII/Li LiIII/Li
 6.310e+04  1.995e-08  7.000e+00  9.55000e-16  1.38000e-06  6.10000e-03  9.94000e-01
 7.943e+04  1.995e-08  7.000e+00  5.74000e-16  9.94000e-07  5.19000e-03  9.95000e-01
 1.000e+05  1.995e-08  7.000e+00  3.66000e-16  7.21000e-07  4.40000e-03  9.96000e-01
 1.259e+05  1.995e-08  7.000e+00  2.74000e-16  5.47000e-07  3.73000e-03  9.96000e-01
 1.585e+05  1.995e-08  7.000e+00  2.73000e-16  4.78000e-07  3.15000e-03  9.97000e-01
 1.995e+05  1.995e-08  7.000e+00  3.59000e-16  5.15000e-07  2.65000e-03  9.97000e-01
 2.512e+05  1.995e-08  7.000e+00  5.16000e-16  6.15000e-07  2.21000e-03  9.98000e-01
 3.162e+05  1.995e-08  7.000e+00  6.59000e-16  6.94000e-07  1.81000e-03  9.98000e-01
 3.981e+05  1.995e-08  7.000e+00  6.78000e-16  6.80000e-07  1.43000e-03  9.99000e-01
 5.012e+05  1.995e-08  7.000e+00  5.49000e-16  5.61000e-07  1.08000e-03  9.99000e-01
 6.310e+05  1.995e-08  7.000e+00  3.56000e-16  3.94000e-07  7.79000e-04  9.99000e-01
 7.943e+05  1.995e-08  7.000e+00  1.93000e-16  2.42000e-07  5.38000e-04  9.99000e-01
 1.000e+06  1.995e-08  7.000e+00  9.14000e-17  1.36000e-07  3.65000e-04  1.00000e+00
 1.259e+06  1.995e-08  7.000e+00  3.98000e-17  7.27000e-08  2.47000e-04  1.00000e+00
 1.585e+06  1.995e-08  7.000e+00  0.00000e+00  3.78000e-08  1.68000e-04  1.00000e+00
 1.995e+06  1.995e-08  7.000e+00  0.00000e+00  1.95000e-08  1.17000e-04  1.00000e+00
 2.512e+06  1.995e-08  7.000e+00  0.00000e+00  1.00000e-08  8.29000e-05  1.00000e+00
 3.162e+06  1.995e-08  7.000e+00  0.00000e+00  5.24000e-09  5.98000e-05  1.00000e+00
 3.981e+06  1.995e-08  7.000e+00  0.00000e+00  2.76000e-09  4.39000e-05  1.00000e+00
 5.012e+06  1.995e-08  7.000e+00  0.00000e+00  1.48000e-09  3.27000e-05  1.00000e+00
 6.310e+06  1.995e-08  7.000e+00  0.00000e+00  8.01000e-10  2.47000e-05  1.00000e+00
 7.943e+06  1.995e-08  7.000e+00  0.00000e+00  4.39000e-10  1.88000e-05  1.00000e+00
 1.000e+07  1.995e-08  7.000e+00  0.00000e+00  2.43000e-10  1.44000e-05  1.00000e+00
 1.259e+07  1.995e-08  7.000e+00  0.00000e+00  1.36000e-10  1.11000e-05  1.00000e+00
 1.585e+07  1.995e-08  7.000e+00  0.00000e+00  7.63000e-11  8.55000e-06  1.00000e+00
 1.995e+07  1.995e-08  7.000e+00  0.00000e+00  4.30000e-11  6.61000e-06  1.00000e+00
 2.512e+07  1.995e-08  7.000e+00  0.00000e+00  2.43000e-11  5.11000e-06  1.00000e+00
 3.162e+07  1.995e-08  7.000e+00  0.00000e+00  1.38000e-11  3.95000e-06  1.00000e+00
 3.981e+07  1.995e-08  7.000e+00  0.00000e+00  7.80000e-12  3.04000e-06  1.00000e+00
 5.012e+07  1.995e-08  7.000e+00  0.00000e+00  4.41000e-12  2.34000e-06  1.00000e+00
 6.310e+07  1.995e-08  7.000e+00  0.00000e+00  2.48000e-12  1.80000e-06  1.00000e+00
 7.943e+07  1.995e-08  7.000e+00  0.00000e+00  1.40000e-12  1.37000e-06  1.00000e+00
 1.000e+08  1.995e-08  7.000e+00  0.00000e+00  7.82000e-13  1.05000e-06  1.00000e+00
 1.000e+02  2.512e-08  5.560e+00  7.11000e-10  5.99000e-03  3.15000e-01  6.79000e-01
 1.259e+02  2.512e-08  5.560e+00  4.85000e-10  4.75000e-03  2.87000e-01  7.08000e-01
 1.585e+02  2.512e-08  5.560e+00  3.29000e-10  3.75000e-03  2.60000e-01  7.36000e-01
 1.995e+02  2.512e-08  5.560e+00  2.21000e-10  2.94000e-03  2.35000e-01  7.62000e-01
 2.512e+02  2.512e-08  5.560e+00  1.48000e-10  2.30000e-03  2.11000e-01  7.86000e-01
 3.162e+02  2.512e-08  5.560e+00  9.80000e-11  1.79000e-03  1.89000e-01  8.09000e-01
 3.981e+02  2.512e-08  5.560e+00  6.46000e-11  1.38000e-03  1.69000e-01  8.30000e-01
 5.012e+02  2.512e-08  5.560e+00  4.24000e-11  1.07000e-03  1.50000e-01  8.49000e-01
 6.310e+02  2.512e-08  5.560e+00  2.76000e-11  8.20000e-04  1.33000e-01  8.66000e-01
 7.943e+02  2.512e-08  5.560e+00  1.79000e-11  6.27000e-04  1.18000e-01  8.81000e-01
