# T[k]  Density[cm^-3]  U(1)[] Mg0/Mg MgI/Mg MgII/Mg MgIII/Mg MgIV/Mg MgV/Mg MgVI/Mg MgVII/Mg MgVIII/Mg MgIX/Mg MgX/Mg MgXI/Mg MgXII/Mg
 3.981e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  2.26000e-28  7.50000e-23  2.92000e-18  4.25000e-14  4.48000e-11  1.41000e-08  4.09000e-06  8.53000e-04  5.74000e-02  3.36000e-01  6.06000e-01
 5.012e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  5.25000e-29  2.10000e-23  9.59000e-19  1.42000e-14  1.83000e-11  7.19000e-09  2.52000e-06  5.94000e-04  4.61000e-02  3.11000e-01  6.43000e-01
 6.310e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  1.28000e-29  6.18000e-24  3.29000e-19  4.91000e-15  7.76000e-12  3.74000e-09  1.58000e-06  4.10000e-04  3.67000e-02  2.85000e-01  6.78000e-01
 7.943e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  3.36000e-30  1.95000e-24  1.21000e-19  1.82000e-15  3.50000e-12  2.03000e-09  1.04000e-06  2.80000e-04  2.91000e-02  2.60000e-01  7.11000e-01
 1.000e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  9.40000e-31  6.57000e-25  4.74000e-20  7.35000e-16  1.70000e-12  1.16000e-09  6.99000e-07  1.90000e-04  2.28000e-02  2.36000e-01  7.41000e-01
 1.259e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  2.76000e-31  2.33000e-25  1.97000e-20  3.18000e-16  8.81000e-13  7.06000e-10  4.78000e-07  1.28000e-04  1.78000e-02  2.12000e-01  7.70000e-01
 1.585e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  8.34000e-32  8.51000e-26  8.42000e-21  1.44000e-16  4.76000e-13  4.45000e-10  3.22000e-07  8.54000e-05  1.39000e-02  1.91000e-01  7.95000e-01
 1.995e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  2.57000e-32  3.08000e-26  3.61000e-21  6.54000e-17  2.60000e-13  2.84000e-10  2.10000e-07  5.66000e-05  1.07000e-02  1.70000e-01  8.19000e-01
 2.512e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  6.42000e-33  1.09000e-26  1.52000e-21  2.96000e-17  1.41000e-13  1.79000e-10  1.34000e-07  3.73000e-05  8.22000e-03  1.51000e-01  8.40000e-01
 3.162e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  3.21000e-33  3.81000e-27  6.37000e-22  1.35000e-17  7.61000e-14  1.13000e-10  8.45000e-08  2.44000e-05  6.28000e-03  1.34000e-01  8.60000e-01
 3.981e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.35000e-27  2.71000e-22  6.36000e-18  4.17000e-14  7.24000e-11  5.37000e-08  1.58000e-05  4.78000e-03  1.18000e-01  8.77000e-01
 5.012e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  5.29000e-28  1.23000e-22  3.16000e-18  2.38000e-14  4.74000e-11  3.48000e-08  1.02000e-05  3.62000e-03  1.04000e-01  8.92000e-01
 6.310e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  2.67000e-28  6.43000e-23  1.73000e-18  1.43000e-14  3.16000e-11  2.28000e-08  6.57000e-06  2.73000e-03  9.13000e-02  9.06000e-01
 7.943e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.96000e-28  4.16000e-23  1.07000e-18  9.28000e-15  2.12000e-11  1.49000e-08  4.20000e-06  2.06000e-03  7.99000e-02  9.18000e-01
 1.000e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.92000e-28  3.19000e-23  7.38000e-19  6.26000e-15  1.40000e-11  9.48000e-09  2.66000e-06  1.54000e-03  6.97000e-02  9.29000e-01
 1.259e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.95000e-28  2.53000e-23  5.22000e-19  4.15000e-15  8.80000e-12  5.80000e-09  1.68000e-06  1.15000e-03  6.06000e-02  9.38000e-01
 1.585e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.69000e-28  1.80000e-23  3.42000e-19  2.55000e-15  5.20000e-12  3.39000e-09  1.06000e-06  8.53000e-04  5.26000e-02  9.47000e-01
 1.995e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.13000e-28  1.05000e-23  1.94000e-19  1.40000e-15  2.84000e-12  1.89000e-09  6.60000e-07  6.31000e-04  4.56000e-02  9.54000e-01
 2.512e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  5.83000e-29  5.04000e-24  9.46000e-20  6.81000e-16  1.43000e-12  1.01000e-09  4.10000e-07  4.66000e-04  3.94000e-02  9.60000e-01
 3.162e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  2.40000e-29  2.04000e-24  4.03000e-20  2.98000e-16  6.65000e-13  5.25000e-10  2.53000e-07  3.42000e-04  3.40000e-02  9.66000e-01
 3.981e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  8.33000e-30  7.29000e-25  1.55000e-20  1.20000e-16  2.92000e-13  2.65000e-10  1.55000e-07  2.51000e-04  2.92000e-02  9.71000e-01
 5.012e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  2.54000e-30  2.39000e-25  5.57000e-21  4.58000e-17  1.23000e-13  1.32000e-10  9.48000e-08  1.83000e-04  2.51000e-02  9.75000e-01
 6.310e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  6.93000e-31  7.32000e-26  1.91000e-21  1.68000e-17  5.07000e-14  6.50000e-11  5.75000e-08  1.33000e-04  2.15000e-02  9.78000e-01
 7.943e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.70000e-31  2.08000e-26  6.19000e-22  6.01000e-18  2.06000e-14  3.21000e-11  3.46000e-08  9.61000e-05  1.84000e-02  9.82000e-01
 1.000e+06  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  3.85000e-32  5.44000e-27  1.89000e-22  2.08000e-18  8.22000e-15  1.58000e-11  2.07000e-08  6.93000e-05  1.57000e-02  9.84000e-01
 1.259e+06  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  6.42000e-33  1.29000e-27  5.39000e-23  6.90000e-19  3.22000e-15  7.72000e-12  1.23000e-08  4.97000e-05  1.34000e-02  9.87000e-01
 1.585e+06  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.77000e-28  1.43000e-23  2.20000e-19  1.24000e-15  3.75000e-12  7.36000e-09  3.56000e-05  1.14000e-02  9.89000e-01
 1.995e+06  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.58000e-29  3.63000e-24  6.87000e-20  4.79000e-16  1.85000e-12  4.51000e-09  2.55000e-05  9.63000e-03  9.90000e-01
