# T[k]  Density[cm^-3]  U(1)[] B0/B BI/B BII/B BIII/B BIV/B BV/B
 3.162e+07  1.585e-08  5.853e+01  0.00000e+00  1.57000e-25  5.04000e-18  1.96000e-11  3.92000e-06  1.00000e+00
 3.981e+07  1.585e-08  5.853e+01  0.00000e+00  4.51000e-26  2.03000e-18  1.09000e-11  3.01000e-06  1.00000e+00
 5.012e+07  1.585e-08  5.853e+01  0.00000e+00  1.29000e-26  8.09000e-19  6.05000e-12  2.30000e-06  1.00000e+00
 6.310e+07  1.585e-08  5.853e+01  0.00000e+00  3.58000e-27  3.19000e-19  3.32000e-12  1.75000e-06  1.00000e+00
 7.943e+07  1.585e-08  5.853e+01  0.00000e+00  1.29000e-27  1.55000e-19  1.81000e-12  1.32000e-06  1.00000e+00
 1.000e+08  1.585e-08  5.853e+01  0.00000e+00  2.87000e-28  6.00000e-20  9.82000e-13  9.96000e-07  1.00000e+00
 1.000e+02  1.995e-08  4.649e+01  0.00000e+00  3.13000e-11  2.94000e-07  4.84000e-04  5.06000e-02  9.49000e-01
 1.259e+02  1.995e-08  4.649e+01  0.00000e+00  1.91000e-11  1.98000e-07  3.72000e-04  4.46000e-02  9.55000e-01
 1.585e+02  1.995e-08  4.649e+01  0.00000e+00  1.15000e-11  1.33000e-07  2.86000e-04  3.92000e-02  9.60000e-01
 1.995e+02  1.995e-08  4.649e+01  0.00000e+00  6.92000e-12  8.88000e-08  2.19000e-04  3.45000e-02  9.65000e-01
 2.512e+02  1.995e-08  4.649e+01  0.00000e+00  4.08000e-12  5.92000e-08  1.68000e-04  3.03000e-02  9.70000e-01
 3.162e+02  1.995e-08  4.649e+01  0.00000e+00  2.37000e-12  3.93000e-08  1.28000e-04  2.65000e-02  9.73000e-01
 3.981e+02  1.995e-08  4.649e+01  0.00000e+00  1.36000e-12  2.60000e-08  9.75000e-05  2.32000e-02  9.77000e-01
 5.012e+02  1.995e-08  4.649e+01  0.00000e+00  7.70000e-13  1.72000e-08  7.42000e-05  2.03000e-02  9.80000e-01
 6.310e+02  1.995e-08  4.649e+01  0.00000e+00  4.32000e-13  1.13000e-08  5.64000e-05  1.77000e-02  9.82000e-01
 7.943e+02  1.995e-08  4.649e+01  0.00000e+00  2.41000e-13  7.42000e-09  4.27000e-05  1.55000e-02  9.84000e-01
 1.000e+03  1.995e-08  4.649e+01  0.00000e+00  1.33000e-13  4.84000e-09  3.24000e-05  1.35000e-02  9.86000e-01
 1.259e+03  1.995e-08  4.649e+01  0.00000e+00  7.35000e-14  3.15000e-09  2.45000e-05  1.18000e-02  9.88000e-01
 1.585e+03  1.995e-08  4.649e+01  0.00000e+00  4.04000e-14  2.05000e-09  1.85000e-05  1.02000e-02  9.90000e-01
